location,co_level,gas_level,temperature,humidity,dust_level
Mohakhali,10,10,22,56,19
Mohakhali,63,271,13,39,37
Mohakhali,3,20,30,40,8
Mohakhali,25,59,17,68,61
Mohakhali,8,47,28,42,4
Mohakhali,92,68,24,37,62
Mohakhali,4,35,28,56,5
Mohakhali,20,94,25,65,93
Mohakhali,10,16,24,57,1
Mohakhali,69,96,10,68,74
Mohakhali,6,30,28,40,8
Mohakhali,26,295,18,35,82
Mohakhali,7,17,28,43,7
Mohakhali,87,104,16,57,37
Mohakhali,5,19,25,41,19
Mohakhali,56,187,20,50,81
Mohakhali,5,36,24,55,9
Mohakhali,68,154,15,76,66
Mohakhali,6,12,25,40,18
Mohakhali,65,141,22,71,58
Mohakhali,10,8,26,43,3
Mohakhali,62,258,16,63,71
Mohakhali,3,16,29,60,17
Mohakhali,66,119,25,45,80
Mohakhali,6,23,25,48,5
Mohakhali,39,210,30,51,60
Mohakhali,2,35,24,60,6
Mohakhali,85,202,22,63,49
Mohakhali,5,35,21,46,9
Mohakhali,40,289,10,60,44
Mohakhali,7,36,30,52,19
Mohakhali,80,127,14,51,30
Mohakhali,6,31,22,40,20
Mohakhali,96,225,22,68,22
Mohakhali,2,21,27,41,5
Mohakhali,26,292,32,59,50
Mohakhali,2,25,25,58,18
Mohakhali,63,71,21,44,100
Mohakhali,5,40,25,47,18
Mohakhali,78,210,17,44,78
Mohakhali,2,16,25,43,17
Mohakhali,91,206,13,32,29
Mohakhali,7,2,27,54,4
Mohakhali,28,139,27,31,57
Mohakhali,3,46,20,49,1
Mohakhali,87,109,20,44,45
Mohakhali,3,9,30,48,6
Mohakhali,72,93,22,45,13
Mohakhali,5,38,25,54,11
Mohakhali,59,186,23,56,13
Mohakhali,5,18,25,44,2
Mohakhali,73,217,12,53,20
Mohakhali,10,26,30,48,8
Mohakhali,71,267,26,35,93
Mohakhali,5,22,25,49,20
Mohakhali,55,189,35,60,61
Mohakhali,4,15,29,54,2
Mohakhali,28,83,10,44,22
Mohakhali,4,28,24,47,12
Mohakhali,58,56,25,34,20
Mohakhali,7,23,30,44,15
Mohakhali,53,66,11,57,86
Mohakhali,5,2,21,57,12
Mohakhali,98,184,20,41,23
Mohakhali,1,37,24,45,15
Mohakhali,68,135,32,52,92
Mohakhali,3,31,23,45,17
Mohakhali,71,156,19,32,38
Mohakhali,6,4,23,59,6
Mohakhali,91,250,14,51,55
Mohakhali,6,19,23,59,9
Mohakhali,81,95,12,58,57
Mohakhali,2,27,24,59,11
Mohakhali,90,238,34,63,71
Mohakhali,1,31,23,51,7
Mohakhali,97,235,31,80,23
Mohakhali,5,5,24,53,14
Mohakhali,93,193,30,59,79
Mohakhali,4,46,28,47,8
Mohakhali,37,129,30,70,79
Mohakhali,8,22,22,53,3
Mohakhali,53,195,10,53,25
Mohakhali,3,47,25,48,15
Mohakhali,29,192,11,59,80
Mohakhali,9,48,28,41,5
Mohakhali,46,236,11,61,88
Mohakhali,5,12,30,46,1
Mohakhali,50,289,14,39,22
Mohakhali,3,42,22,52,5
Mohakhali,36,194,30,34,84
Mohakhali,4,26,21,45,20
Mohakhali,93,140,22,76,78
Mohakhali,3,4,25,52,1
Mohakhali,96,145,20,64,65
Mohakhali,3,11,26,49,18
Mohakhali,40,148,29,58,15
Mohakhali,7,20,28,40,12
Mohakhali,47,183,21,31,45
Mohakhali,9,2,30,42,8
Mohakhali,62,65,12,57,36
Mohakhali,8,12,27,51,2
Mohakhali,79,155,18,69,18
Mohakhali,1,47,24,45,7
Mohakhali,80,282,11,65,70
Mohakhali,5,15,24,40,3
Mohakhali,24,145,35,44,79
Mohakhali,10,15,30,59,14
Mohakhali,88,179,12,47,82
Mohakhali,6,14,26,53,8
Mohakhali,42,209,23,56,56
Mohakhali,5,4,25,47,11
Mohakhali,28,245,28,48,87
Mohakhali,8,42,24,44,2
Mohakhali,23,63,32,60,47
Mohakhali,1,28,22,46,9
Mohakhali,57,96,25,32,38
Mohakhali,6,33,25,40,3
Mohakhali,74,289,30,37,67
Mohakhali,7,10,21,59,9
Mohakhali,29,60,10,57,91
Mohakhali,6,41,26,54,6
Mohakhali,78,132,10,62,39
Mohakhali,2,12,27,43,5
Mohakhali,50,107,16,64,87
Mohakhali,5,24,23,47,12
Mohakhali,42,104,23,42,81
Mohakhali,8,43,25,58,13
Mohakhali,41,282,14,45,62
Mohakhali,6,45,27,57,18
Mohakhali,70,289,20,32,11
Mohakhali,7,25,29,45,4
Mohakhali,70,83,20,42,24
Mohakhali,7,35,27,42,7
Mohakhali,39,202,24,40,48
Mohakhali,9,3,24,55,14
Mohakhali,41,292,22,36,52
Mohakhali,10,17,30,45,7
Mohakhali,24,93,12,72,29
Mohakhali,4,26,23,54,20
Mohakhali,76,174,28,74,93
Mohakhali,1,29,30,42,1
Mohakhali,32,132,32,35,88
Mohakhali,1,9,20,49,16
Mohakhali,30,283,30,65,96
Mohakhali,8,12,26,48,9
Mohakhali,75,157,15,37,79
Mohakhali,5,38,20,42,6
Mohakhali,75,53,16,71,61
Mohakhali,3,8,29,48,16
Mohakhali,43,218,20,37,87
Mohakhali,4,47,22,58,4
Mohakhali,83,119,10,30,80
Mohakhali,8,17,22,50,17
Mohakhali,62,271,11,35,47
Mohakhali,5,42,25,41,2
Mohakhali,75,131,11,40,59
Mohakhali,7,17,20,46,10
Mohakhali,63,291,27,75,39
Mohakhali,5,26,30,53,12
Mohakhali,43,169,31,39,89
Mohakhali,3,42,20,60,12
Mohakhali,93,113,24,79,58
Mohakhali,4,39,23,60,13
Mohakhali,55,117,30,33,79
Mohakhali,10,50,20,40,11
Mohakhali,54,239,15,58,18
Mohakhali,1,30,26,43,14
Mohakhali,47,112,21,45,88
Mohakhali,6,35,25,45,10
Mohakhali,26,119,28,48,26
Mohakhali,4,25,27,47,12
Mohakhali,80,113,22,55,89
Mohakhali,8,12,24,44,12
Mohakhali,49,235,12,65,70
Mohakhali,7,7,23,59,2
Mohakhali,45,105,21,64,83
Mohakhali,10,29,26,56,19
Mohakhali,45,199,28,47,14
Mohakhali,7,23,20,54,10
Mohakhali,99,235,14,79,39
Mohakhali,2,39,21,46,13
Mohakhali,83,71,18,65,90
Mohakhali,10,14,23,53,2
Mohakhali,94,222,21,30,49
Mohakhali,6,37,23,59,9
Mohakhali,83,281,14,73,86
Mohakhali,10,5,27,44,8
Mohakhali,44,135,22,39,38
Mohakhali,7,45,25,52,11
Mohakhali,67,209,32,57,87
Mohakhali,1,8,20,42,18
Mohakhali,62,197,23,69,12
Mohakhali,1,43,27,58,3
Mohakhali,68,283,22,60,44
Mohakhali,2,31,21,46,7
Mohakhali,59,60,31,65,59
Mohakhali,6,17,30,58,4
Mohakhali,33,118,15,35,43
Mohakhali,4,9,23,58,18
Mohakhali,23,203,23,60,82
Mohakhali,10,39,30,51,17
Mohakhali,75,254,14,50,11
Mohakhali,8,6,26,41,7
Mohakhali,58,198,18,40,56
Mohakhali,4,4,24,56,1
Mohakhali,95,184,21,66,86
Mohakhali,4,43,30,44,14
Mohakhali,99,258,34,39,98
Mohakhali,5,16,22,50,3
Mohakhali,22,139,27,60,68
Mohakhali,95,238,29,47,56
Mohakhali,3,42,25,40,6
Mohakhali,80,244,22,54,32
Mohakhali,6,42,28,44,7
Mohakhali,23,114,30,62,94
Mohakhali,8,27,27,48,18
Mohakhali,59,76,27,44,49
Mohakhali,7,24,27,44,15
Mohakhali,45,204,11,55,76
Mohakhali,9,2,27,46,5
Mohakhali,76,59,29,65,79
Mohakhali,2,46,29,47,3
Mohakhali,42,182,26,80,12
Mohakhali,9,15,20,43,4
Mohakhali,23,111,10,34,86
Mohakhali,7,42,23,58,16
Mohakhali,28,124,23,68,20
Mohakhali,7,48,24,45,14
Mohakhali,21,126,33,54,29
Mohakhali,10,27,26,48,19
Mohakhali,99,125,29,55,21
Mohakhali,10,46,27,47,13
Mohakhali,93,209,19,31,95
Mohakhali,9,50,21,59,20
Mohakhali,67,157,10,44,60
Mohakhali,10,22,24,52,17
Mohakhali,40,105,34,38,76
Mohakhali,7,39,29,42,1
Mohakhali,64,156,25,42,40
Mohakhali,7,39,21,57,3
Mohakhali,56,194,18,40,11
Mohakhali,8,11,29,53,2
Mohakhali,39,206,35,31,53
Mohakhali,4,29,24,43,17
Mohakhali,68,68,16,58,63
Mohakhali,7,26,30,52,1
Mohakhali,93,182,35,55,55
Mohakhali,2,31,26,41,17
Mohakhali,65,224,27,74,88
Mohakhali,8,34,24,46,7
Mohakhali,58,164,12,31,63
Mohakhali,10,21,24,40,18
Mohakhali,97,263,16,34,21
Mohakhali,10,21,25,44,19
Mohakhali,60,261,26,49,73
Mohakhali,10,14,24,56,20
Mohakhali,45,154,31,45,69
Mohakhali,8,45,20,46,5
Mohakhali,89,210,20,60,78
Mohakhali,2,35,21,48,10
Mohakhali,36,142,24,60,44
Mohakhali,4,21,28,57,19
Mohakhali,41,224,24,64,42
Mohakhali,9,45,29,45,15
Mohakhali,38,75,27,45,16
Mohakhali,6,38,22,47,11
Mohakhali,51,123,10,42,68
Mohakhali,9,37,23,54,9
Mohakhali,81,227,10,75,100
Mohakhali,2,37,24,55,4
Mohakhali,59,89,15,39,10
Mohakhali,7,25,29,53,19
Mohakhali,20,249,11,76,46
Mohakhali,7,13,20,58,14
Mohakhali,44,86,25,70,63
Mohakhali,10,45,22,48,1
Mohakhali,72,120,35,64,34
Mohakhali,9,49,23,46,1
Mohakhali,96,67,13,64,24
Mohakhali,8,41,23,44,5
Mohakhali,59,145,34,70,59
Mohakhali,2,32,27,52,10
Mohakhali,44,231,15,57,41
Mohakhali,6,14,24,58,18
Mohakhali,56,243,23,74,39
Mohakhali,3,2,30,48,1
Mohakhali,38,68,10,57,28
Mohakhali,4,22,29,43,17
Mohakhali,99,295,10,77,26
Mohakhali,7,17,20,52,6
Mohakhali,54,122,12,32,22
Mohakhali,1,29,20,58,10
Mohakhali,91,165,13,39,39
Mohakhali,38,55,24,33,83
Mohakhali,4,20,28,49,18
Mohakhali,58,68,22,53,50
Mohakhali,4,4,26,43,2
Mohakhali,69,135,29,51,11
Mohakhali,5,47,28,59,11
Mohakhali,60,210,19,60,74
Mohakhali,1,43,27,56,17
Mohakhali,75,255,10,69,49
Mohakhali,10,42,29,60,2
Mohakhali,47,82,35,41,27
Mohakhali,9,29,28,46,17
Mohakhali,75,258,32,50,73
Mohakhali,3,25,25,43,7
Mohakhali,43,264,32,65,79
Mohakhali,8,32,23,46,2
Mohakhali,45,97,35,60,61
Mohakhali,2,16,23,56,14
Mohakhali,94,189,27,31,91
Mohakhali,3,31,26,55,11
Mohakhali,52,95,34,72,73
Mohakhali,10,8,28,57,20
Mohakhali,98,209,29,79,10
Mohakhali,6,3,22,41,3
Mohakhali,32,284,17,74,95
Mohakhali,5,22,23,49,16
Mohakhali,41,283,30,64,25
Mohakhali,4,32,25,42,18
Mohakhali,92,242,18,80,70
Mohakhali,5,4,27,51,9
Mohakhali,53,199,15,61,18
Mohakhali,1,11,28,59,11
Mohakhali,40,90,17,53,73
Mohakhali,10,34,30,59,15
Mohakhali,79,98,21,34,52
Mohakhali,9,44,24,42,2
Mohakhali,43,89,20,33,94
Mohakhali,5,49,30,47,16
Mohakhali,43,167,14,57,14
Mohakhali,1,38,30,55,5
Mohakhali,80,98,25,50,75
Mohakhali,10,28,25,47,14
Mohakhali,68,287,30,36,80
Mohakhali,10,33,20,44,8
Mohakhali,47,122,13,38,34
Mohakhali,8,46,24,46,16
Mohakhali,45,87,29,57,15
Mohakhali,4,20,22,48,3
Mohakhali,83,115,26,55,76
Mohakhali,3,39,25,48,8
Mohakhali,34,227,32,39,27
Mohakhali,6,28,24,51,12
Mohakhali,69,167,12,80,39
Mohakhali,2,24,20,53,5
Mohakhali,27,99,17,74,97
Mohakhali,7,32,24,46,2
Mohakhali,30,208,35,80,58
Mohakhali,8,25,30,49,14
Mohakhali,63,235,15,40,10
Mohakhali,4,18,23,44,18
Mohakhali,33,194,28,74,18
Mohakhali,2,16,22,56,17
Mohakhali,34,134,33,66,11
Mohakhali,10,38,30,44,3
Mohakhali,37,264,12,60,77
Mohakhali,9,47,23,50,19
Mohakhali,29,163,13,75,79
Mohakhali,1,44,26,42,17
Mohakhali,27,148,35,33,67
Mohakhali,8,11,21,57,9
Mohakhali,44,230,26,62,47
Mohakhali,9,44,26,54,2
Mohakhali,62,99,12,41,61
Mohakhali,3,4,29,45,2
Mohakhali,32,107,25,46,54
Mohakhali,8,16,27,57,2
Mohakhali,62,231,26,44,62
Mohakhali,9,11,28,43,11
Mohakhali,26,58,15,61,33
Mohakhali,6,33,22,42,5
Mohakhali,74,263,26,36,48
Mohakhali,3,50,21,43,19
Mohakhali,58,205,17,46,62
Mohakhali,7,5,20,53,8
Mohakhali,70,133,32,52,43
Mohakhali,5,35,26,48,16
Mohakhali,57,203,35,35,73
Mohakhali,8,1,21,41,20
Mohakhali,75,249,23,78,34
Mohakhali,1,46,28,49,19
Mohakhali,28,186,14,34,10
Mohakhali,7,4,23,53,9
Mohakhali,63,219,10,80,73
Mohakhali,3,21,20,49,6
Mohakhali,43,126,13,51,35
Mohakhali,1,22,30,58,5
Mohakhali,60,85,17,73,79
Mohakhali,10,28,21,45,17
Mohakhali,63,188,12,60,17
Mohakhali,3,31,27,45,10
Mohakhali,28,63,25,55,35
Mohakhali,2,8,20,55,17
Mohakhali,30,264,20,60,51
Mohakhali,8,42,29,57,3
Mohakhali,44,299,22,40,32
Mohakhali,2,31,26,41,3
Mohakhali,35,229,12,36,13
Mohakhali,7,44,20,59,19
Mohakhali,48,82,13,60,21
Mohakhali,3,24,25,54,15
Mohakhali,28,189,32,64,64
Mohakhali,10,5,26,59,3
Mohakhali,88,279,17,35,48
Mohakhali,9,6,23,54,12
Mohakhali,29,174,19,67,40
Mohakhali,2,17,20,45,5
Mohakhali,75,246,14,70,61
Mohakhali,1,42,29,49,12
Mohakhali,33,152,16,45,77
Mohakhali,7,21,24,54,12
Mohakhali,70,134,26,38,50
Mohakhali,1,9,27,42,17
Mohakhali,8,43,29,54,20
Mohakhali,32,156,35,66,17
Mohakhali,2,25,26,51,8
Mohakhali,88,109,18,51,81
Mohakhali,7,20,22,59,6
Mohakhali,39,176,34,64,79
Mohakhali,9,35,30,41,16
Mohakhali,70,204,15,78,89
Mohakhali,8,31,28,60,12
Mohakhali,98,197,31,78,39
Mohakhali,5,27,22,55,14
Mohakhali,45,168,20,49,21
Mohakhali,1,26,21,46,9
Mohakhali,39,50,13,50,68
Mohakhali,10,35,26,41,7
Mohakhali,27,239,22,48,54
Mohakhali,6,20,28,50,8
Mohakhali,24,86,10,60,46
Mohakhali,3,23,20,51,12
Mohakhali,51,144,10,52,91
Mohakhali,6,42,21,47,7
Mohakhali,75,185,26,78,44
Mohakhali,8,21,22,50,10
Mohakhali,80,86,24,72,72
Mohakhali,3,7,28,47,2
Mohakhali,23,149,33,33,80
Mohakhali,7,23,20,50,13
Mohakhali,96,117,25,48,86
Mohakhali,2,13,23,42,1
Mohakhali,38,181,10,54,30
Mohakhali,2,45,21,40,8
Mohakhali,66,250,35,59,96
Mohakhali,5,11,27,48,2
Mohakhali,93,146,17,63,83
Mohakhali,8,36,27,42,20
Mohakhali,21,218,10,59,63
Mohakhali,7,9,28,54,15
Mohakhali,39,170,20,46,20
Mohakhali,5,31,20,40,2
Mohakhali,88,148,26,48,64
Mohakhali,10,34,27,59,8
Mohakhali,72,294,13,59,90
Mohakhali,7,7,20,48,19
Mohakhali,43,199,32,39,88
Mohakhali,2,50,20,55,1
Mohakhali,95,275,20,46,34
Mohakhali,7,18,23,47,13
Mohakhali,45,149,27,36,79
Mohakhali,9,45,22,48,17
Mohakhali,46,114,23,45,38
Mohakhali,6,43,24,52,10
Mohakhali,37,293,31,63,81
Mohakhali,1,16,28,44,5
Mohakhali,45,167,10,35,56
Mohakhali,8,39,30,53,9
Mohakhali,84,107,23,61,95
Mohakhali,2,3,22,46,13
Uttara,4,39,26,59,13
Uttara,70,118,14,61,98
Uttara,9,35,22,58,5
Uttara,24,180,32,46,29
Uttara,3,20,23,47,14
Uttara,41,291,15,61,81
Uttara,2,6,23,43,11
Uttara,75,197,22,47,54
Uttara,1,49,23,53,13
Uttara,28,140,11,66,95
Uttara,5,28,30,60,10
Uttara,54,180,14,64,92
Uttara,2,31,20,59,13
Uttara,27,173,33,31,94
Uttara,10,14,23,57,20
Uttara,36,130,18,36,23
Uttara,7,10,27,46,16
Uttara,28,277,20,62,82
Uttara,5,10,20,41,13
Uttara,49,230,20,72,88
Uttara,3,14,27,40,16
Uttara,33,198,13,40,97
Uttara,2,6,20,58,19
Uttara,50,163,24,77,82
Uttara,4,35,30,55,15
Uttara,82,71,34,48,53
Uttara,9,21,22,50,11
Uttara,97,91,21,79,87
Uttara,6,36,20,51,16
Uttara,64,257,23,65,50
Uttara,8,28,21,50,17
Uttara,29,258,22,41,57
Uttara,3,4,20,51,5
Uttara,26,235,21,52,38
Uttara,6,23,30,46,20
Uttara,51,199,13,71,10
Uttara,3,12,28,52,2
Uttara,99,126,12,40,48
Uttara,3,24,25,45,8
Uttara,68,246,27,75,35
Uttara,7,34,20,42,10
Uttara,76,98,28,64,94
Uttara,3,12,30,55,12
Uttara,45,112,27,36,77
Uttara,4,15,21,48,5
Uttara,30,191,24,31,82
Uttara,3,6,29,58,16
Uttara,62,279,25,66,20
Uttara,9,5,24,54,6
Uttara,41,100,24,57,15
Uttara,3,49,27,42,11
Uttara,72,164,17,59,77
Uttara,6,27,24,43,6
Uttara,67,203,29,67,17
Uttara,4,33,29,57,12
Uttara,43,213,34,38,28
Uttara,10,1,26,53,18
Uttara,22,245,15,32,71
Uttara,8,43,30,43,17
Uttara,89,259,23,51,63
Uttara,1,7,29,50,12
Uttara,34,131,35,49,81
Uttara,7,8,20,50,2
Uttara,81,246,23,73,93
Uttara,2,50,27,59,17
Uttara,22,260,31,60,74
Uttara,2,26,30,52,15
Uttara,69,189,32,73,65
Uttara,5,16,22,51,13
Uttara,6,11,21,54,5
Uttara,45,269,14,51,32
Uttara,3,20,29,54,17
Uttara,23,159,23,39,30
Uttara,8,23,24,51,12
Uttara,54,272,33,33,30
Uttara,6,33,29,50,5
Uttara,58,120,34,80,72
Uttara,4,32,29,54,13
Uttara,64,87,23,62,82
Uttara,2,40,27,57,17
Uttara,71,216,24,48,12
Uttara,5,10,24,42,7
Uttara,30,113,14,64,39
Uttara,3,48,26,46,1
Uttara,60,252,15,72,82
Uttara,5,48,21,42,4
Uttara,66,300,35,33,38
Uttara,4,32,28,46,15
Uttara,23,287,11,47,69
Uttara,8,35,25,42,14
Uttara,30,213,12,59,14
Uttara,7,12,28,47,3
Uttara,84,81,24,78,88
Uttara,7,34,21,53,4
Uttara,78,150,20,43,79
Uttara,10,30,25,56,17
Uttara,95,243,26,38,77
Uttara,8,6,30,59,19
Uttara,33,123,21,59,26
Uttara,9,23,28,56,12
Uttara,75,243,18,53,50
Uttara,7,33,23,56,9
Uttara,90,102,34,52,42
Uttara,5,50,22,59,3
Uttara,86,107,21,75,72
Uttara,6,50,26,60,5
Uttara,32,278,34,30,56
Uttara,5,17,26,48,4
Uttara,72,52,34,65,14
Uttara,4,34,27,56,18
Uttara,59,161,20,66,46
Uttara,2,24,22,43,7
Uttara,53,103,21,39,53
Uttara,8,37,27,45,20
Uttara,70,238,20,40,33
Uttara,3,19,21,43,1
Uttara,56,176,18,48,29
Uttara,7,20,27,43,20
Uttara,91,101,13,52,74
Uttara,2,13,29,52,7
Uttara,33,260,34,48,82
Uttara,10,43,28,55,13
Uttara,28,133,15,57,42
Uttara,5,36,21,51,7
Uttara,35,274,23,76,62
Uttara,6,29,20,52,3
Uttara,47,203,11,74,55
Uttara,6,46,25,40,20
Uttara,66,77,21,59,72
Uttara,10,3,21,47,15
Uttara,40,86,17,43,60
Uttara,4,39,20,49,4
Uttara,54,57,16,70,14
Uttara,1,33,20,43,16
Uttara,22,291,33,72,80
Uttara,10,47,22,43,16
Uttara,63,294,27,49,50
Uttara,2,47,25,56,15
Uttara,94,269,13,32,75
Uttara,10,33,26,54,7
Uttara,38,82,15,55,31
Uttara,7,15,26,54,13
Uttara,48,148,22,78,86
Uttara,3,41,25,47,9
Uttara,93,63,35,30,29
Uttara,7,16,21,53,19
Uttara,64,86,22,51,72
Uttara,5,24,20,41,6
Uttara,49,55,21,53,41
Uttara,10,17,30,60,1
Uttara,91,269,11,37,36
Uttara,7,7,23,51,2
Uttara,80,189,15,46,95
Uttara,2,16,24,49,13
Uttara,25,256,24,40,97
Uttara,9,11,24,40,16
Uttara,84,152,12,34,67
Uttara,6,32,29,55,9
Uttara,64,296,26,67,67
Uttara,2,20,23,42,1
Uttara,31,117,27,44,47
Uttara,2,32,27,57,11
Uttara,27,217,34,73,85
Uttara,9,32,20,53,20
Uttara,40,86,15,40,41
Uttara,1,9,21,54,20
Uttara,85,119,31,55,14
Uttara,6,12,20,42,3
Uttara,96,146,20,34,44
Uttara,4,41,22,55,5
Uttara,76,130,22,51,51
Uttara,3,45,21,58,3
Uttara,27,197,32,40,75
Uttara,8,45,28,42,3
Uttara,98,151,25,69,66
Uttara,8,22,22,57,7
Uttara,66,194,29,36,60
Uttara,3,5,23,58,6
Uttara,65,103,30,44,58
Uttara,8,33,30,41,9
Uttara,51,90,28,64,37
Uttara,3,35,21,58,14
Uttara,34,227,16,33,36
Uttara,5,32,29,42,3
Uttara,26,175,18,65,12
Uttara,1,31,24,60,12
Uttara,29,215,35,69,96
Uttara,9,30,28,58,17
Uttara,42,234,19,34,72
Uttara,5,4,20,40,1
Uttara,52,172,21,61,86
Uttara,7,25,25,46,6
Uttara,23,79,16,60,68
Uttara,4,14,20,46,11
Uttara,95,247,11,72,42
Uttara,6,11,30,46,10
Uttara,20,96,30,44,58
Uttara,5,42,29,59,13
Uttara,82,136,12,52,23
Uttara,5,24,23,50,1
Uttara,66,239,27,64,72
Uttara,7,21,24,55,4
Uttara,63,131,22,51,49
Uttara,5,34,25,41,20
Uttara,48,100,34,49,67
Uttara,9,44,30,42,6
Uttara,57,129,24,70,50
Uttara,4,18,22,46,5
Uttara,60,289,22,30,26
Uttara,6,22,22,60,15
Uttara,54,188,11,69,13
Uttara,5,48,24,45,12
Uttara,41,230,32,63,83
Uttara,9,39,24,52,19
Uttara,55,177,35,66,45
Uttara,4,32,29,58,20
Uttara,99,170,12,53,45
Uttara,1,42,23,60,6
Uttara,90,131,21,33,44
Uttara,9,47,23,50,10
Uttara,55,119,31,39,18
Uttara,5,11,22,45,14
Uttara,93,137,16,70,100
Uttara,3,6,29,43,2
Uttara,57,223,20,38,93
Uttara,4,17,28,52,13
Uttara,61,177,17,40,87
Uttara,1,46,22,54,2
Uttara,40,190,26,52,89
Uttara,4,47,22,60,5
Uttara,61,68,34,65,57
Uttara,3,14,20,59,4
Uttara,32,102,30,64,53
Uttara,6,3,30,40,8
Uttara,20,159,23,35,39
Uttara,1,24,23,51,11
Uttara,90,237,14,64,35
Uttara,10,19,26,46,14
Uttara,61,205,11,77,80
Uttara,5,22,30,47,15
Uttara,93,101,28,64,83
Uttara,5,8,23,53,3
Uttara,29,282,23,34,41
Uttara,7,5,22,58,8
Uttara,90,205,25,37,65
Uttara,10,14,25,56,6
Uttara,82,210,33,32,18
Uttara,6,37,21,58,8
Uttara,56,264,34,32,18
Uttara,8,29,26,55,6
Uttara,69,137,14,64,54
Uttara,3,13,29,42,8
Uttara,25,73,25,52,23
Uttara,9,38,30,51,9
Uttara,97,52,31,64,28
Uttara,9,39,29,47,10
Uttara,37,252,15,59,81
Uttara,1,39,30,52,20
Uttara,53,266,34,70,54
Uttara,7,26,26,45,5
Uttara,61,139,31,78,92
Uttara,10,45,27,45,5
Uttara,51,272,31,46,87
Uttara,1,12,30,54,20
Uttara,80,236,23,60,73
Uttara,7,21,22,51,4
Uttara,52,182,16,57,16
Uttara,9,5,24,43,9
Uttara,73,148,24,38,17
Uttara,6,25,23,48,4
Uttara,37,112,19,49,61
Uttara,6,5,25,55,5
Uttara,48,236,28,70,48
Uttara,2,5,22,52,5
Uttara,62,257,10,51,70
Uttara,4,32,28,58,15
Uttara,74,287,12,61,31
Uttara,5,37,21,43,9
Uttara,29,189,18,62,23
Uttara,9,5,20,59,8
Uttara,35,100,31,39,94
Uttara,7,44,28,43,9
Uttara,76,158,18,31,39
Uttara,2,27,20,46,5
Uttara,74,54,34,70,25
Uttara,8,22,29,46,12
Uttara,85,134,34,69,65
Uttara,4,43,26,42,1
Uttara,88,171,12,47,44
Uttara,3,10,28,41,15
Uttara,38,92,13,80,10
Uttara,6,10,29,59,13
Uttara,78,266,24,33,38
Uttara,5,15,26,49,13
Uttara,61,73,27,71,93
Uttara,2,26,28,49,5
Uttara,20,112,10,62,56
Uttara,5,45,22,44,18
Uttara,48,59,18,30,20
Uttara,1,30,27,56,5
Uttara,46,93,11,78,27
Uttara,5,24,21,46,7
Uttara,67,144,12,45,44
Uttara,6,47,20,51,7
Uttara,26,92,28,52,16
Uttara,10,48,28,56,6
Uttara,100,288,30,39,91
Uttara,3,40,28,59,8
Uttara,27,240,28,54,59
Uttara,7,13,26,51,17
Uttara,32,219,14,50,27
Uttara,3,3,27,51,10
Uttara,36,231,32,66,16
Uttara,2,15,30,45,11
Uttara,93,240,14,63,96
Uttara,3,21,30,46,18
Uttara,54,266,21,45,23
Uttara,5,38,25,56,7
Uttara,80,152,20,51,28
Uttara,8,36,24,41,12
Uttara,38,121,19,73,98
Uttara,5,30,25,45,11
Uttara,82,145,24,61,11
Uttara,5,35,26,51,1
Uttara,88,52,19,77,20
Uttara,4,36,24,40,9
Uttara,48,97,20,35,90
Uttara,9,22,26,48,18
Uttara,84,232,26,55,69
Uttara,1,10,21,57,4
Uttara,36,260,19,43,48
Uttara,5,23,21,48,18
Uttara,25,95,30,44,22
Uttara,6,34,23,54,6
Uttara,88,192,21,59,32
Uttara,5,48,26,42,6
Uttara,61,54,33,73,50
Uttara,3,1,26,44,20
Uttara,62,92,29,76,73
Uttara,3,47,22,42,19
Uttara,37,72,35,48,47
Uttara,5,17,24,50,14
Uttara,100,189,29,50,91
Uttara,10,29,24,51,12
Uttara,71,50,28,60,59
Uttara,3,36,20,60,19
Uttara,72,117,32,43,38
Uttara,3,15,22,51,17
Uttara,99,267,31,38,40
Uttara,5,46,26,59,14
Uttara,72,90,10,36,77
Uttara,8,45,28,46,13
Uttara,52,231,19,54,99
Uttara,1,23,23,48,12
Uttara,58,120,26,70,67
Uttara,5,15,29,44,8
Uttara,45,163,12,64,97
Uttara,2,41,22,45,16
Uttara,41,143,19,53,97
Uttara,8,29,28,54,9
Uttara,70,284,28,55,20
Uttara,4,12,21,59,17
Uttara,27,251,27,70,17
Uttara,6,40,22,43,8
Uttara,79,288,22,33,18
Uttara,1,42,22,57,17
Uttara,26,195,35,40,67
Uttara,6,20,27,56,3
Uttara,87,202,20,39,89
Uttara,4,31,21,50,11
Uttara,93,120,25,72,69
Uttara,5,5,27,49,19
Uttara,97,285,25,36,96
Uttara,8,29,22,57,6
Uttara,92,243,34,73,83
Uttara,5,26,20,45,13
Uttara,55,116,16,34,43
Uttara,3,39,29,49,16
Uttara,26,272,16,35,28
Uttara,8,43,26,47,8
Uttara,98,242,33,73,94
Uttara,2,44,21,48,5
Uttara,94,293,29,44,19
Uttara,4,41,25,55,11
Uttara,68,226,30,32,70
Uttara,4,12,26,45,4
Uttara,48,180,10,79,84
Uttara,2,37,21,58,7
Uttara,91,102,16,32,80
Uttara,1,15,20,58,10
Uttara,21,273,29,76,63
Uttara,2,47,27,56,3
Uttara,70,232,33,41,60
Uttara,6,49,27,44,1
Uttara,90,187,26,64,36
Uttara,7,32,20,46,17
